"claim_id","orig_conv_r","orig_sample_size_value","orig_stat_type","orig_stat_value","orig_stat_dof_1","repli_type","repli_sample_size_value","repli_conv_r","repli_score_criteria_met","t_from_stat","t_from_r","t_orig","t_source","abs_t","safeguard_defined","markup_closedform","r_sg","N_naive","N_safeguard_exact","N_safeguard_closedform","ratio_obs_safeguard","met_safeguard"
"vGqL_single-trace",0.508784847386148,7840,NA,3.29052717000779,NA,"secondary data",6904,0.492590295886733,TRUE,NA,52.3223526726738,52.3223526726738,"r_conversion",52.3223526726738,TRUE,1.03296381920707,0.500600885675573,28,29,28.9229869377981,238.068965517241,TRUE
"w5dv_single-trace",0.262133207116811,173,"F",5.46,2,"new data",740,0.0793511242148036,FALSE,NA,3.55204547085578,3.55204547085578,"r_conversion",3.55204547085578,TRUE,1.7174436195497,0.200023396039161,112,194,192.353685389566,3.81443298969072,TRUE
"wRvv_bz6lqp",0.126870702316418,110732,"t",33.438,NA,"secondary data",90130,0.139216896272995,TRUE,33.438,42.5615729190972,33.438,"direct_stat",33.438,TRUE,1.05230558565448,0.123677416922919,485,510,510.368209042422,176.725490196078,TRUE
"wRvv_gld3y5",0.127273053346893,110732,"t",33.502,NA,"secondary data",89939,0.146537833365586,TRUE,33.502,42.6987692919496,33.502,"direct_stat",33.502,TRUE,1.05220178590421,0.124075760523825,482,507,507.161260805829,177.394477317554,TRUE
"wRvv_gxvxw2",0.0239985367107989,110732,"t",6.267,NA,"secondary data",89939,0.0105225320296691,TRUE,6.267,7.98808190740627,6.267,"direct_stat",6.267,TRUE,1.33431774810633,0.0207756744049927,13626,18182,18181.4136356968,4.94659553404466,TRUE
"wRvv_m328ro",0.0229784304469016,110732,"t",6,NA,"secondary data",90130,0.0346440044041273,TRUE,6,7.64834899176531,6,"direct_stat",6,TRUE,1.35293223550673,0.0197552412838531,14862,20109,20107.278884101,4.48207270376448,TRUE
"wRvv_m7zd6r",0.159465681386773,110732,"t",42.148,NA,"secondary data",90286,0.164611817876013,TRUE,42.148,53.7518242977475,42.148,"direct_stat",42.148,TRUE,1.04116532669523,0.156281432941264,306,319,318.596589968739,283.028213166144,TRUE
"wRvv_single-trace",0.131804697998475,110732,"t",34.6938775510204,NA,"secondary data",17134,0.15979913710646,TRUE,34.6938775510204,44.245497065816,34.6938775510204,"direct_stat",34.6938775510204,TRUE,1.0503412978171,0.128607314472894,449,472,471.603242719876,36.3008474576271,TRUE
"x0pA_single-trace",-0.10304075339612,8808,"z",-9.72222222222222,NA,"secondary data",1980,-0.191268562697589,TRUE,-9.72222222222222,-9.72111836502624,-9.72222222222222,"direct_stat",9.72222222222222,TRUE,1.19852299935246,-0.0941208496951634,737,883,883.311450522766,2.24235560588901,TRUE
"x3KP_single-trace",-0.317744699554345,85,"z",-3.08957455199006,NA,"new data",101,-0.56,TRUE,-3.08957455199006,-3.05301025165671,-3.08957455199006,"direct_stat",3.08957455199006,TRUE,1.8889600886594,-0.231188870750042,75,144,141.672006649455,0.701388888888889,FALSE
"xYbO_single-trace",0.1810787090119,368,"F",6.17,2,"new data",1502,0.0403721709285555,FALSE,NA,3.52247103576484,3.52247103576484,"r_conversion",3.52247103576484,TRUE,1.72643366419495,0.137813715515851,237,411,409.164778414204,3.65450121654501,TRUE
"xvrb_single-trace",0.480413469262962,276,"chi_squared",63.7,3,"new data",247,0.241763092122331,TRUE,NA,9.0671332991591,9.0671332991591,"r_conversion",9.0671332991591,TRUE,1.21510585493606,0.435820965404699,31,39,37.6682815030179,6.33333333333333,TRUE
"y3R4_single-trace",0.142098427854801,200,"t",2.02,198,"new data",2060,-0.0292169848808828,FALSE,2.02,2.02,2.02,"direct_stat",2.02,TRUE,2.93854890209954,0.0828939456073111,386,1140,1134.27987621042,1.80701754385965,TRUE
"yAPR_single-trace",0.0269841126359832,3617,"t",2.87874921313467,11373,"secondary data",8227,0.0088058291002208,FALSE,2.87874921313467,1.62300726373444,2.87874921313467,"direct_stat",2.87874921313467,TRUE,1.99696768423385,0.0190951301362408,10777,21523,21521.3207329882,0.382242252474097,FALSE
"yDyG_single-trace",0.168145067828918,189,"z",2.345,NA,"new data",855,0.0479017983359591,TRUE,2.345,2.33255959393522,2.345,"direct_stat",2.345,TRUE,2.43303787742186,0.107797750385261,275,673,669.08541629101,1.2704309063893,TRUE
"yJwG_single-trace",0.671596683337955,28,"t",4.71,27,"new data",26,0.710302258443138,TRUE,4.71,4.62195485337824,4.71,"direct_stat",4.71,TRUE,1.48246289710228,0.551590307734055,15,23,22.2369434565341,1.1304347826087,TRUE
"yQeR_single-trace",0.140452911289756,2293,"t",6.79,2291,"secondary data",2320,0.0553096606492884,TRUE,6.79,6.79,6.79,"direct_stat",6.79,TRUE,1.30299370991519,0.123043757761245,395,516,514.6825154165,4.49612403100775,TRUE
"yypJ_single-trace",-0.509999968959098,138,"t",-6.88891,135,"new data",68,0.369429744899031,FALSE,-6.88891,-6.91437740663215,-6.88891,"direct_stat",6.88891,TRUE,1.29771584506934,-0.447693043335523,28,37,36.3360436619414,1.83783783783784,TRUE
"z4dO_single-trace",0.1647657965647,19296,"t",3.89140837028666,19284,"secondary data",18558,0.247447947186956,TRUE,3.89140837028666,23.2035673733576,3.89140837028666,"direct_stat",3.89140837028666,TRUE,1.62807557446081,0.129130782256194,286,468,465.629614295793,39.6538461538462,TRUE
"zK2_single-trace",0.219418282462816,1607,"t",9.01,1605,"new data",372,0.250162570282519,TRUE,9.01,9.01,9.01,"direct_stat",9.01,TRUE,1.21668413904604,0.198922490503348,160,196,194.669462247366,1.89795918367347,TRUE
"zN22_single-trace",0.331241430782435,40,"F",4.56,1,"new data",158,0.0894463682127018,FALSE,2.13541565040626,2.1640802303157,2.13541565040626,"direct_stat",2.13541565040626,TRUE,2.72417057309727,0.200690818056275,69,192,187.967769543711,0.822916666666667,FALSE
"zNEm_single-trace",0.611432785788395,27,"t",3.94,26,"new data",78,0.111403894867992,FALSE,3.94,3.86348786222223,3.94,"direct_stat",3.94,TRUE,1.61704992368636,0.48082496461526,18,31,29.1068986263546,2.51612903225806,TRUE
"zb3Y_b66y26",0.0457374490003292,236,"t",3.84,NA,"secondary data",222,0.0480579857534412,TRUE,3.84,0.700381387282092,3.84,"direct_stat",3.84,TRUE,1.64017225588151,0.0357130718523773,3749,6151,6149.00578729979,0.0360916924077386,FALSE
"zb3Y_bqw6wo",0.0619581037091928,236,"t",5.47,NA,"secondary data",222,0.0717821709078906,TRUE,5.47,0.949601159704642,5.47,"direct_stat",5.47,TRUE,1.39674417113988,0.0524251502039699,2042,2853,2852.15159746763,0.0778128286014721,FALSE
"zb3Y_bzyz9k",0.123059523156735,236,"t",10.4,NA,"secondary data",222,0.205231339076317,TRUE,10.4,1.89686625722233,10.4,"direct_stat",10.4,TRUE,1.18385416465792,0.113100916648844,516,611,610.868748963487,0.363338788870704,FALSE
"zb3Y_gl7j22",0.115357371662951,236,"t",9.74,NA,"secondary data",222,0.192273419032331,TRUE,9.74,1.77648820628322,9.74,"direct_stat",9.74,TRUE,1.19810846880803,0.105389485272735,587,704,703.289671190315,0.315340909090909,FALSE
"zb3Y_m3dy4j",0.206215654174573,236,"t",18.57,NA,"secondary data",222,0.397095640944263,TRUE,18.57,3.22378309610881,18.57,"direct_stat",18.57,TRUE,1.09719991124219,0.196869640537069,182,200,199.690383846079,1.11,TRUE
"zb3Y_mp3lzw",0.04636624837803,236,"t",4.09,NA,"secondary data",222,0.0667573692231553,TRUE,4.09,0.710030848846798,4.09,"direct_stat",4.09,TRUE,1.58530668155109,0.0368252167995298,3648,5785,5783.19877429836,0.0383751080380294,FALSE
"zb3Y_mw9jx3",0.343980878559509,236,"t",32.28,NA,"secondary data",222,0.398716077002878,TRUE,32.28,5.60386205397913,32.28,"direct_stat",32.28,TRUE,1.05425766716935,0.335012427154963,64,67,67.4724906988381,3.3134328358209,TRUE
"zb3Y_single-trace",0.0457374489991547,236,"t",3.84,NA,"secondary data",225,0.244360484156161,TRUE,3.84,0.700381387264068,3.84,"direct_stat",3.84,TRUE,1.64017225588151,0.0357130718514602,3749,6151,6149.00578729979,0.0365794179808161,FALSE
"zekm_single-trace",0.132615456219052,229,"t",1.970956,217,"new data",471,0.131082252214725,TRUE,1.970956,2.01585825193772,1.970956,"direct_stat",1.970956,TRUE,3.0458496525247,0.0759871074107002,444,1357,1352.35724572097,0.347089167280766,FALSE
"zlBL_9k761j",-0.0503120032348288,4458,"t",-3.36086267815811,NA,"secondary data",4971,-0.0181204229673633,FALSE,-3.36086267815811,-3.36274984921937,-3.36086267815811,"direct_stat",3.36086267815811,TRUE,1.7797620874463,-0.0377129611789876,3098,5516,5513.70294690863,0.901196519216824,FALSE
"zlBL_bv7vrq",0.0522863078483319,4458,"t",3.49310174270316,NA,"secondary data",4971,0.0385756867847429,TRUE,3.49310174270316,3.49506316783538,3.49310174270316,"direct_stat",3.49310174270316,TRUE,1.73558382027316,0.0396885451286487,2868,4980,4977.65439654342,0.998192771084337,FALSE
"zlBL_g7jwq5",0.0257568730659733,4458,"t",1.7183816796552,NA,"secondary data",4971,0.0315499044339642,TRUE,1.7183816796552,1.71992629271282,1.7183816796552,"direct_stat",1.7183816796552,TRUE,3.84129242488722,0.0131417878730754,11828,45444,45434.806801566,0.109387377871666,FALSE
"zlBL_md2wdj",-0.0219638901323568,4458,"t",-1.46519838641943,NA,"secondary data",4971,-0.0532592292531808,TRUE,-1.46519838641943,-1.4665154189428,-1.46519838641943,"direct_stat",1.46519838641943,TRUE,5.52093296425286,-0.00934766254257123,16267,89823,89809.0165295013,0.0553421729401156,FALSE
"zlBL_mo9wrp",-0.047560705529292,4458,"t",-3.17664609534585,NA,"secondary data",4971,-0.0679626625644632,TRUE,-3.17664609534585,-3.17842982623791,-3.17664609534585,"direct_stat",3.17664609534585,TRUE,1.85077936625082,-0.0349599629675674,3467,6419,6416.65206279158,0.774419691540738,FALSE
"zlBL_single-trace",-0.0502725873984653,4458,"z",-3.36086267815811,NA,"secondary data",6126.243,0.00384184969039739,FALSE,-3.36086267815811,-3.3601086988602,-3.36086267815811,"direct_stat",3.36086267815811,TRUE,1.7797620874463,-0.0376834157860189,3103,5525,5522.60175734587,1.10882226244344,TRUE
"zlm2_single-trace",0.751006339440224,29,"t",5.91,27,"new data",79,0.0553485138474047,FALSE,5.91,5.91,5.91,"direct_stat",5.91,TRUE,1.35968039679698,0.644058305291195,11,16,14.9564843647668,4.9375,TRUE
"zmYY_g82z5k",0.132052747564986,813,"z",4.49462365591398,NA,"secondary data",785,0.0732920606927948,TRUE,4.49462365591398,3.79383004011267,4.49462365591398,"direct_stat",4.49462365591398,TRUE,1.51386359759388,0.107325783794371,447,679,676.697028124466,1.15611192930781,TRUE
"zmYY_moyz3d",0.195008277035205,430,"z",4.8785046728972,NA,"secondary data",619,0.114143227966267,TRUE,4.8785046728972,4.11333201273316,4.8785046728972,"direct_stat",4.8785046728972,TRUE,1.46043095981484,0.161366184287586,204,299,297.927915802227,2.07023411371237,TRUE
"zmYY_single-trace",0.132052747564986,813,"z",4.49462365591398,NA,"secondary data",1384,-0.00208130562429774,FALSE,4.49462365591398,3.79383004011267,4.49462365591398,"direct_stat",4.49462365591398,TRUE,1.51386359759388,0.107325783794371,447,679,676.697028124466,2.03829160530191,TRUE
"zqwm_single-trace",-0.00223525688932862,7977660,"z",-6.31344336022082,NA,"secondary data",49196731,-0.001755917314829,TRUE,-6.31344336022082,-6.31344256883039,-6.31344336022082,"direct_stat",6.31344336022082,TRUE,1.3312776309252,-0.00193728325541559,1570909,2091317,2091316.01191908,23.5242820672332,TRUE
