"rho","median_N","selected","rep","rule","n","portfolio","conditioned","condition_number","attainment","median_ratio"
0.1,100,TRUE,65,"capped_safeguard",46,0.680559601050826,-0.128105061484446,307.834572182067,0.304347826086957,0.885010797822186
0.1,100,TRUE,66,"point",52,-0.0994038981329133,0.0753785829841129,345.590531323645,0,0.404558221095023
0.1,100,TRUE,66,"safeguard",52,0.898752867210368,1.06376786795461,345.590531323645,0.403846153846154,0.959911520513908
0.1,100,TRUE,66,"original_size",52,-2.23023709507144,0.0725519179379589,345.590531323645,0.192307692307692,0.620104529616725
0.1,100,TRUE,66,"capped_safeguard",52,0.66365508295594,-1.30421420414351,345.590531323645,0.288461538461538,0.870775243844986
0.1,100,TRUE,67,"point",41,-0.104337132455057,-0.0288758776190848,285.358852066232,0,0.435215946843854
0.1,100,TRUE,67,"safeguard",41,0.892711195083532,1.00158503269269,285.358852066232,0.439024390243902,0.992094861660079
0.1,100,TRUE,67,"original_size",41,-2.24396252809827,-0.0175779651702282,285.358852066232,0.219512195121951,0.67109634551495
0.1,100,TRUE,67,"capped_safeguard",41,0.81095231496156,-0.427643467939993,285.358852066232,0.268292682926829,0.94
0.1,100,TRUE,68,"point",33,0.00382763861078367,1.5355510109987,326.882488781668,0,0.388046387154326
0.1,100,TRUE,68,"safeguard",33,1.00482598790941,2.54613367315259,326.882488781668,0.333333333333333,0.961953075459734
0.1,100,TRUE,68,"original_size",33,-2.13696775726882,1.5364317841584,326.882488781668,0.212121212121212,0.560975609756098
0.1,100,TRUE,68,"capped_safeguard",33,0.639590437613912,1.6399752817832,326.882488781668,0.181818181818182,0.763736263736264
0.1,100,TRUE,69,"point",44,0.0207005580401414,-0.468333896200459,318.613608275437,0,0.461398982646579
0.1,100,TRUE,69,"safeguard",44,1.01838114517789,0.545496396751539,318.613608275437,0.636363636363636,1.02872413269162
0.1,100,TRUE,69,"original_size",44,-2.05790689246806,-0.45175150287165,318.613608275437,0.409090909090909,0.770202694965072
0.1,100,TRUE,69,"capped_safeguard",44,0.531558410880739,-0.915550518363965,318.613608275437,0.386363636363636,0.935084899281769
0.1,100,TRUE,70,"point",36,-0.0320510437156177,-1.76666003401859,401.456021514087,0,0.42466307277628
0.1,100,TRUE,70,"safeguard",36,0.979785502043615,-0.733257006000649,401.456021514087,0.583333333333333,1.03696840371369
0.1,100,TRUE,70,"original_size",36,-2.03278429743582,-1.73194205451399,401.456021514087,0.138888888888889,0.599914965986394
0.1,100,TRUE,70,"capped_safeguard",36,0.467212812576268,-3.05998694156317,401.456021514087,0.361111111111111,0.922635849084487
0.1,100,TRUE,71,"point",38,0.00394918197637319,-0.345676890430775,377.427464966409,0,0.430145127099451
0.1,100,TRUE,71,"safeguard",38,1.00615337855467,0.669477810607946,377.427464966409,0.5,0.992300288739172
0.1,100,TRUE,71,"original_size",38,-2.20853421288855,-0.33615717009375,377.427464966409,0.263157894736842,0.573723344556678
0.1,100,TRUE,71,"capped_safeguard",38,0.624749911278061,-1.95623500236799,377.427464966409,0.236842105263158,0.855107778819119
0.1,100,TRUE,72,"point",48,0.142992439324954,0.886489574841599,415.322633269348,0,0.42797187829294
0.1,100,TRUE,72,"safeguard",48,1.14406200288751,1.87446855249325,415.322633269348,0.479166666666667,0.996884704968944
0.1,100,TRUE,72,"original_size",48,-1.91865971745107,0.876028666325807,415.322633269348,0.291666666666667,0.634361809589091
0.1,100,TRUE,72,"capped_safeguard",48,0.505485174605501,-0.197601207372896,415.322633269348,0.229166666666667,0.931408379067917
0.1,100,TRUE,73,"point",41,0.00455685795805657,-0.717861610111571,329.167240615608,0,0.45224171539961
0.1,100,TRUE,73,"safeguard",41,1.00148710600864,0.294564795431073,329.167240615608,0.560975609756098,1.01823708206687
0.1,100,TRUE,73,"original_size",41,-2.14543245433044,-0.725522052569707,329.167240615608,0.365853658536585,0.804878048780488
0.1,100,TRUE,73,"capped_safeguard",41,0.704227324330769,-0.195069956055253,329.167240615608,0.317073170731707,0.899135446685879
0.1,100,TRUE,74,"point",40,-0.0465350495990967,-0.677711385094828,345.332366481298,0,0.427625419304435
0.1,100,TRUE,74,"safeguard",40,0.954955955810887,0.332977099656501,345.332366481298,0.6,1.03417250673854
0.1,100,TRUE,74,"original_size",40,-2.11584670927698,-0.670103262641791,345.332366481298,0.25,0.579841850584209
0.1,100,TRUE,74,"capped_safeguard",40,0.207580947319226,-1.04017643506625,345.332366481298,0.4,0.924619912305786
0.1,100,TRUE,75,"point",43,0.181690811269945,-1.01135572303173,367.205094273036,0,0.431034482758621
0.1,100,TRUE,75,"safeguard",43,1.18141491787416,0.00274829294541915,367.205094273036,0.465116279069767,0.990867579908676
0.1,100,TRUE,75,"original_size",43,-1.90671228124637,-0.99709986017866,367.205094273036,0.232558139534884,0.647855530474041
0.1,100,TRUE,75,"capped_safeguard",43,0.729467928655646,-0.75069803507354,367.205094273036,0.255813953488372,0.914893617021277
0.1,100,TRUE,76,"point",51,-0.034603683355336,0.0197520754934225,429.633225605118,0,0.425287356321839
0.1,100,TRUE,76,"safeguard",51,0.968934354390033,1.0116977451519,429.633225605118,0.509803921568627,1
0.1,100,TRUE,76,"original_size",51,-2.00761998838255,0.0104170995418887,429.633225605118,0.235294117647059,0.611940298507463
0.1,100,TRUE,76,"capped_safeguard",51,0.720354364484273,0.996594642840114,429.633225605118,0.372549019607843,0.875251509054326
0.1,100,TRUE,77,"point",41,0.234846536640999,2.37870532826284,486.06882236424,0,0.397560975609756
0.1,100,TRUE,77,"safeguard",41,1.23986182264511,3.38326415632262,486.06882236424,0.48780487804878,0.975563909774436
0.1,100,TRUE,77,"original_size",41,-1.76572094208503,2.37558580505112,486.06882236424,0.195121951219512,0.553846153846154
0.1,100,TRUE,77,"capped_safeguard",41,1.03100266217047,1.16134603798491,486.06882236424,0.317073170731707,0.911196911196911
0.1,100,TRUE,78,"point",44,0.18055099995801,-0.902337876389587,584.925413048796,0,0.43388371325782
0.1,100,TRUE,78,"safeguard",44,1.17779690749836,0.0989783488916213,584.925413048796,0.545454545454545,1.02546079350203
0.1,100,TRUE,78,"original_size",44,-1.67614007115042,-0.904680932616523,584.925413048796,0.204545454545455,0.611236269399535
0.1,100,TRUE,78,"capped_safeguard",44,0.821178930422865,1.00381170098444,584.925413048796,0.431818181818182,0.883110244419622
0.1,100,TRUE,79,"point",40,-0.0932231647983968,0.1044713453651,543.278475457505,0,0.437362012063275
0.1,100,TRUE,79,"safeguard",40,0.91101648574038,1.09407830369549,543.278475457505,0.5,0.991614255765199
0.1,100,TRUE,79,"original_size",40,-2.08624887782004,0.077380429268155,543.278475457505,0.275,0.744376505127227
0.1,100,TRUE,79,"capped_safeguard",40,0.850292355300926,-0.982213354426371,543.278475457505,0.35,0.913144672676223
0.1,100,TRUE,80,"point",50,-0.0417378041412498,0.633389860192281,347.29041733264,0,0.419622949514254
0.1,100,TRUE,80,"safeguard",50,0.954126151121873,1.6293769767369,347.29041733264,0.56,1.01998433393976
0.1,100,TRUE,80,"original_size",50,-2.18463049154155,0.63476018526357,347.29041733264,0.24,0.578234510793384
0.1,100,TRUE,80,"capped_safeguard",50,0.714219785777049,1.04321872041279,347.29041733264,0.26,0.881819258483556
0.1,100,TRUE,81,"point",40,0.00227325121343228,1.36894283747303,331.355094937691,0,0.458053429151695
0.1,100,TRUE,81,"safeguard",40,1.00652882155685,2.37849135884611,331.355094937691,0.55,1.03360378634212
0.1,100,TRUE,81,"original_size",40,-2.30985736468197,1.37845275031617,331.355094937691,0.25,0.782878343149355
0.1,100,TRUE,81,"capped_safeguard",40,0.43037935352526,1.93289077416812,331.355094937691,0.35,0.944396014108874
0.1,100,TRUE,82,"point",40,-0.308501319847753,0.0842338144948737,631.457952900094,0,0.415785136637155
0.1,100,TRUE,82,"safeguard",40,0.691830698066163,1.09000343599083,631.457952900094,0.425,0.985636502800682
0.1,100,TRUE,82,"original_size",40,-2.19922295327925,0.084199974231981,631.457952900094,0.225,0.652666812513673
0.1,100,TRUE,82,"capped_safeguard",40,0.391315100906895,0.00975802786657245,631.457952900094,0.3,0.838979591836735
0.1,100,TRUE,83,"point",49,0.049878878140488,0.39173911015492,400.926339143239,0,0.395085066162571
0.1,100,TRUE,83,"safeguard",49,1.04662855494534,1.39735113995734,400.926339143239,0.428571428571429,0.977035490605428
0.1,100,TRUE,83,"original_size",49,-1.99495633049619,0.397286215246209,400.926339143239,0.183673469387755,0.531994981179423
0.1,100,TRUE,83,"capped_safeguard",49,0.668607494659118,1.27250386283666,400.926339143239,0.204081632653061,0.858288770053476
0.1,100,TRUE,84,"point",45,-0.0212074002648863,1.26180549527517,332.370260582013,0,0.417974322396576
0.1,100,TRUE,84,"safeguard",45,0.981341654850587,2.29268594042159,332.370260582013,0.444444444444444,0.98019801980198
0.1,100,TRUE,84,"original_size",45,-2.10985734612883,1.29216867861895,332.370260582013,0.244444444444444,0.478827361563518
0.1,100,TRUE,84,"capped_safeguard",45,0.651014176963381,-0.222803265862037,332.370260582013,0.244444444444444,0.936507936507937
0.1,100,TRUE,85,"point",50,0.212428515290132,-0.662149463646487,374.376830942427,0,0.468913649549787
0.1,100,TRUE,85,"safeguard",50,1.21290630733607,0.349215746072542,374.376830942427,0.58,1.03830482639347
0.1,100,TRUE,85,"original_size",50,-1.89383152172268,-0.652010407259647,374.376830942427,0.38,0.759473480293249
0.1,100,TRUE,85,"capped_safeguard",50,0.677849031595959,-0.557073958172466,374.376830942427,0.28,0.899537037037037
0.1,100,TRUE,86,"point",42,-0.0305795053840105,-1.07136613474316,370.761938501156,0,0.418927537653927
0.1,100,TRUE,86,"safeguard",42,0.965428747797968,-0.0595311831083253,370.761938501156,0.428571428571429,0.981017964071856
0.1,100,TRUE,86,"original_size",42,-2.08312764907228,-1.04822688816908,370.761938501156,0.214285714285714,0.643507166899558
0.1,100,TRUE,86,"capped_safeguard",42,0.728044100003569,-0.470932985831669,370.761938501156,0.238095238095238,0.914182584366689
0.1,100,TRUE,87,"point",32,0.340387014132456,1.93418698353332,543.264000970526,0,0.45327054141756
0.1,100,TRUE,87,"safeguard",32,1.33836293101481,2.91775175372165,543.264000970526,0.625,1.06195989033911
0.1,100,TRUE,87,"original_size",32,-1.5538737335993,1.92665695112497,543.264000970526,0.25,0.702909597030753
0.1,100,TRUE,87,"capped_safeguard",32,0.607109258883798,-3.06939160677709,543.264000970526,0.40625,0.869925213675214
0.1,100,TRUE,88,"point",34,-0.0335545587753969,-2.82291852887902,454.246374608034,0,0.463481917410581
0.1,100,TRUE,88,"safeguard",34,0.968417611325383,-1.83898345605732,454.246374608034,0.558823529411765,1.01426736654009
0.1,100,TRUE,88,"original_size",34,-1.96693722910628,-2.81460704576225,454.246374608034,0.323529411764706,0.862744347796512
0.1,100,TRUE,88,"capped_safeguard",34,1.07628370121844,-2.0165769404653,454.246374608034,0.441176470588235,0.968875055580258
0.1,100,TRUE,89,"point",34,-0.217502151767302,0.349389594738198,246.786801792414,0,0.413861912175353
0.1,100,TRUE,89,"safeguard",34,0.787674089661664,1.3638925378493,246.786801792414,0.470588235294118,0.980472813238771
0.1,100,TRUE,89,"original_size",34,-2.36705777215878,0.361363145171774,246.786801792414,0.205882352941176,0.590665133218325
0.1,100,TRUE,89,"capped_safeguard",34,0.455112825154874,0.396277774438467,246.786801792414,0.264705882352941,0.872603006749348
0.1,100,TRUE,90,"point",41,0.20510869652365,-0.0263629693094734,319.045582839453,0,0.445054945054945
0.1,100,TRUE,90,"safeguard",41,1.20615621579303,0.960446382849127,319.045582839453,0.560975609756098,1.02089552238806
0.1,100,TRUE,90,"original_size",41,-1.99660777953423,-0.0516331335931426,319.045582839453,0.219512195121951,0.66887417218543
0.1,100,TRUE,90,"capped_safeguard",41,0.840645841802266,-0.111809005986497,319.045582839453,0.317073170731707,0.911660777385159
0.1,100,TRUE,91,"point",40,0.215120326365524,3.63973697575433,592.972495694937,0,0.413068642203959
0.1,100,TRUE,91,"safeguard",40,1.21535923311664,4.67389204068973,592.972495694937,0.45,0.960750961483571
0.1,100,TRUE,91,"original_size",40,-1.69638352872059,3.67847673063144,592.972495694937,0.175,0.580622752533508
0.1,100,TRUE,91,"capped_safeguard",40,0.739477430285729,1.27659787336787,592.972495694937,0.2,0.832150944477886
0.1,100,TRUE,92,"point",48,0.0230534336314548,-0.353483367027295,422.269808613763,0,0.408742833742834
0.1,100,TRUE,92,"safeguard",48,1.02420038807725,0.653983196671393,422.269808613763,0.479166666666667,0.994583190785722
0.1,100,TRUE,92,"original_size",48,-2.00410041535176,-0.345914482740809,422.269808613763,0.208333333333333,0.566976384049555
0.1,100,TRUE,92,"capped_safeguard",48,0.621680161033736,-1.08728972137703,422.269808613763,0.291666666666667,0.919963980067165
0.1,100,TRUE,93,"point",46,0.0302647860471888,0.43050357492406,479.325945315262,0,0.413316582914573
0.1,100,TRUE,93,"safeguard",46,1.02946727557584,1.46940005507374,479.325945315262,0.369565217391304,0.957014776050485
0.1,100,TRUE,93,"original_size",46,-1.89923085493378,0.450008086865468,479.325945315262,0.347826086956522,0.578257520840884
0.1,100,TRUE,93,"capped_safeguard",46,0.936509946037372,0.0708741097303742,479.325945315262,0.282608695652174,0.866925885634889
0.1,100,TRUE,94,"point",50,0.173889529149827,0.416242218315345,403.31313388208,0,0.454600801768386
0.1,100,TRUE,94,"safeguard",50,1.1746233673365,1.42302879830799,403.31313388208,0.6,1.06166462668299
0.1,100,TRUE,94,"original_size",50,-1.94985309461235,0.402506667627329,403.31313388208,0.4,0.751956109786662
0.1,100,TRUE,94,"capped_safeguard",50,0.952439588053855,0.335054892320674,403.31313388208,0.38,0.882706766917293
0.1,100,TRUE,95,"point",51,0.071759436824459,1.00026439511607,422.68551853591,0,0.443708609271523
0.1,100,TRUE,95,"safeguard",51,1.07372258494226,1.98939524281608,422.68551853591,0.450980392156863,0.991197183098592
0.1,100,TRUE,95,"original_size",51,-2.00768735326319,0.973877634494649,422.68551853591,0.274509803921569,0.76865671641791
0.1,100,TRUE,95,"capped_safeguard",51,0.58619282344,-1.43942251625038,422.68551853591,0.294117647058824,0.889830508474576
0.1,100,TRUE,96,"point",42,-0.0270907546824771,-1.63124309262434,476.586297277359,0,0.449792960662526
0.1,100,TRUE,96,"safeguard",42,0.973894375202024,-0.657984386033775,476.586297277359,0.619047619047619,1.05386847195358
0.1,100,TRUE,96,"original_size",42,-2.03201715606853,-1.63783922253696,476.586297277359,0.285714285714286,0.641919191919192
0.1,100,TRUE,96,"capped_safeguard",42,0.354423299098796,-4.20868898253817,476.586297277359,0.476190476190476,0.989525691699605
0.1,100,TRUE,97,"point",30,-0.0855104783405836,0.343496654511161,319.12441595658,0,0.418703832521779
0.1,100,TRUE,97,"safeguard",30,0.915756926055039,1.33109708887799,319.12441595658,0.5,0.998048583540811
0.1,100,TRUE,97,"original_size",30,-2.15089167918279,0.338661387896342,319.12441595658,0.266666666666667,0.627954281286323
0.1,100,TRUE,97,"capped_safeguard",30,0.612238766145659,1.18401520759379,319.12441595658,0.4,0.949494153744092
0.1,100,TRUE,98,"point",44,0.113912972595815,-1.17782975293043,473.162411860158,0,0.46023112248739
0.1,100,TRUE,98,"safeguard",44,1.11339030821273,-0.169357620603887,473.162411860158,0.568181818181818,1.0170685942131
0.1,100,TRUE,98,"original_size",44,-1.87264038768721,-1.14970649449494,473.162411860158,0.227272727272727,0.690102498398462
0.1,100,TRUE,98,"capped_safeguard",44,0.515994921981594,-4.14499665330329,473.162411860158,0.295454545454545,0.933677298311445
0.1,100,TRUE,99,"point",39,0.18368954095761,0.452259255686608,326.969511822374,0,0.401898734177215
0.1,100,TRUE,99,"safeguard",39,1.18261416941511,1.43471858473486,326.969511822374,0.512820512820513,1.01006711409396
0.1,100,TRUE,99,"original_size",39,-1.8843942220539,0.455464725566286,326.969511822374,0.230769230769231,0.555755395683453
0.1,100,TRUE,99,"capped_safeguard",39,0.750631462127156,2.62700036358233,326.969511822374,0.282051282051282,0.898989898989899
0.1,100,TRUE,100,"point",38,-0.132529384232183,-1.46784437793645,546.685997199041,0,0.407717145624798
0.1,100,TRUE,100,"safeguard",38,0.865031819986929,-0.465820658615401,546.685997199041,0.447368421052632,0.96102576990335
0.1,100,TRUE,100,"original_size",38,-2.099575945707,-1.46362959884161,546.685997199041,0.289473684210526,0.655923141186299
0.1,100,TRUE,100,"capped_safeguard",38,0.696329562783747,-1.43137387479508,546.685997199041,0.368421052631579,0.933923649677074
0.3,100,TRUE,1,"point",169,-0.0301160272764153,-0.0860791819274479,155.670105719901,0,0.564516129032258
0.3,100,TRUE,1,"safeguard",169,0.973931294755633,0.921000766375743,155.670105719901,0.461538461538462,0.985714285714286
0.3,100,TRUE,1,"original_size",169,-3.00015101557328,-0.0834011802245626,155.670105719901,0.72189349112426,1.78048780487805
0.3,100,TRUE,1,"capped_safeguard",169,0.970866743004628,0.913780864390767,155.670105719901,0.455621301775148,0.979591836734694
0.3,100,TRUE,2,"point",156,0.0160775493448699,-0.258760068442678,167.168177647512,0.00641025641025641,0.57689259645464
0.3,100,TRUE,2,"safeguard",156,1.0141862748796,0.733832415293796,167.168177647512,0.538461538461538,1
0.3,100,TRUE,2,"original_size",156,-2.82893407376744,-0.267155731826998,167.168177647512,0.724358974358974,1.78917748917749
0.3,100,TRUE,2,"capped_safeguard",156,0.975185639005756,0.521378302865347,167.168177647512,0.525641025641026,1
0.3,100,TRUE,3,"point",162,0.0128939102710988,0.190642038327163,176.930834910781,0,0.575331772053084
0.3,100,TRUE,3,"safeguard",162,1.01435375686621,1.18676926475867,176.930834910781,0.54320987654321,1.01644736842105
0.3,100,TRUE,3,"original_size",162,-2.99250690161331,0.181943434899378,176.930834910781,0.722222222222222,1.96144144144144
0.3,100,TRUE,3,"capped_safeguard",162,0.984991723095969,1.02304696556825,176.930834910781,0.54320987654321,1.01418546365915
0.3,100,TRUE,4,"point",170,0.17544004092618,0.249783190131515,168.823990909586,0,0.608156737305078
0.3,100,TRUE,4,"safeguard",170,1.17925293797757,1.23994989579765,168.823990909586,0.541176470588235,1.01101028433152
0.3,100,TRUE,4,"original_size",170,-2.8669178644972,0.235050164559767,168.823990909586,0.8,2.1699375
0.3,100,TRUE,4,"capped_safeguard",170,1.15322957454579,1.09222536998762,168.823990909586,0.535294117647059,1.00690250215703
0.3,100,TRUE,5,"point",151,0.0038743218045593,-0.159596950368082,171.249006577996,0.0132450331125828,0.573529411764706
0.3,100,TRUE,5,"safeguard",151,1.00202460046179,0.840347219658626,171.249006577996,0.483443708609272,0.986301369863014
0.3,100,TRUE,5,"original_size",151,-2.80005228776081,-0.156438711271834,171.249006577996,0.741721854304636,1.96261682242991
0.3,100,TRUE,5,"capped_safeguard",151,0.965425105356292,0.661940951846127,171.249006577996,0.470198675496689,0.983606557377049
0.3,100,TRUE,6,"point",166,-0.0861689468793145,-0.0397023374118137,153.396428803361,0.0120481927710843,0.558971361776739
0.3,100,TRUE,6,"safeguard",166,0.908674683698132,0.969369642954872,153.396428803361,0.44578313253012,0.990390224432778
0.3,100,TRUE,6,"original_size",166,-2.90921947606909,-0.0310120514314799,153.396428803361,0.650602409638554,1.74809299895507
0.3,100,TRUE,6,"capped_safeguard",166,0.86227135906063,0.76181974459867,153.396428803361,0.433734939759036,0.981812169312169
0.3,100,TRUE,7,"point",168,-0.00861965120247334,0.209420568657035,164.906057294246,0,0.549703752468729
0.3,100,TRUE,7,"safeguard",168,0.989640673075247,1.20363579783825,164.906057294246,0.511904761904762,1
0.3,100,TRUE,7,"original_size",168,-2.94857314108366,0.200526361534356,164.906057294246,0.738095238095238,1.56742713323049
0.3,100,TRUE,7,"capped_safeguard",168,0.978506305135297,1.14816116983787,164.906057294246,0.5,0.998031496062992
0.3,100,TRUE,8,"point",155,0.0338613859615072,0.0144064692650697,170.592956093033,0.00645161290322581,0.560975609756098
0.3,100,TRUE,8,"safeguard",155,1.02876487094255,1.01767150369593,170.592956093033,0.438709677419355,0.977099236641221
0.3,100,TRUE,8,"original_size",155,-2.91396052721949,0.0156672994437318,170.592956093033,0.754838709677419,1.86301369863014
0.3,100,TRUE,8,"capped_safeguard",155,0.960600187121142,0.666658472924628,170.592956093033,0.432258064516129,0.975609756097561
0.3,100,TRUE,9,"point",157,0.00699656399555076,-0.0830571670718358,178.667263613613,0,0.568345323741007
0.3,100,TRUE,9,"safeguard",157,1.00661636712069,0.90695094623204,178.667263613613,0.503184713375796,1
0.3,100,TRUE,9,"original_size",157,-2.8949185178137,-0.0904539240757552,178.667263613613,0.732484076433121,2.10309278350515
0.3,100,TRUE,9,"capped_safeguard",157,0.944570560116339,0.568364684259337,178.667263613613,0.464968152866242,0.973214285714286
0.3,100,TRUE,10,"point",165,0.00277882465845551,0.285714792066405,157.720469857,0.00606060606060606,0.576017130620985
0.3,100,TRUE,10,"safeguard",165,1.00534679394668,1.27363556013344,157.720469857,0.56969696969697,1.01818181818182
0.3,100,TRUE,10,"original_size",165,-2.96886765298528,0.268530804806075,157.720469857,0.76969696969697,1.95744680851064
0.3,100,TRUE,10,"capped_safeguard",165,0.947765716074546,0.993073598956296,157.720469857,0.539393939393939,1.00917431192661
0.3,100,TRUE,11,"point",158,-0.0372074960112142,-0.0989176289264193,162.031521705316,0.00632911392405063,0.564406779661017
0.3,100,TRUE,11,"safeguard",158,0.962291595913184,0.905739444293256,162.031521705316,0.550632911392405,1.01553768844221
0.3,100,TRUE,11,"original_size",158,-2.81467777457574,-0.0939263876383719,162.031521705316,0.759493670886076,1.84615384615385
0.3,100,TRUE,11,"capped_safeguard",158,0.957218537902864,0.886686390113891,162.031521705316,0.550632911392405,1.01553768844221
0.3,100,TRUE,12,"point",156,-0.0652901491833266,-0.340810280980403,156.533281266299,0.00641025641025641,0.578276389597144
0.3,100,TRUE,12,"safeguard",156,0.937708921185453,0.662126828372832,156.533281266299,0.538461538461538,1.00295857988166
0.3,100,TRUE,12,"original_size",156,-2.92198080987849,-0.340251859618958,156.533281266299,0.730769230769231,1.85343688037013
0.3,100,TRUE,12,"capped_safeguard",156,0.925364883584874,0.610036245122,156.533281266299,0.525641025641026,1
0.3,100,TRUE,13,"point",164,0.0487364092944609,-0.0211565569243866,187.874427672331,0,0.569098143236074
0.3,100,TRUE,13,"safeguard",164,1.05131800225642,0.99161190604806,187.874427672331,0.548780487804878,1.00875613120785
0.3,100,TRUE,13,"original_size",164,-2.79961130599877,-0.0215475135126043,187.874427672331,0.725609756097561,1.61113456782677
0.3,100,TRUE,13,"capped_safeguard",164,1.02347065525173,0.883095975757505,187.874427672331,0.536585365853659,1.0057648856991
0.3,100,TRUE,14,"point",158,-0.0237528312008777,-0.0200335364780607,165.625103953437,0.00632911392405063,0.578345648604269
0.3,100,TRUE,14,"safeguard",158,0.976646723939361,0.98500108943688,165.625103953437,0.5,0.998888888888889
0.3,100,TRUE,14,"original_size",158,-2.77455519598499,-0.0184828181227098,165.625103953437,0.791139240506329,1.76734693877551
0.3,100,TRUE,14,"capped_safeguard",158,0.915723952587799,0.729214340481103,165.625103953437,0.481012658227848,0.993195233322196
0.3,100,TRUE,15,"point",150,0.169668968112145,0.153224009981592,178.666528277522,0,0.552668075551446
0.3,100,TRUE,15,"safeguard",150,1.1709308833949,1.14411706183358,178.666528277522,0.56,1.01002063071029
0.3,100,TRUE,15,"original_size",150,-2.62491585130154,0.139350140245896,178.666528277522,0.68,1.74430107526882
0.3,100,TRUE,15,"capped_safeguard",150,1.13517218240644,0.863491400392357,178.666528277522,0.54,1
0.3,100,TRUE,16,"point",154,0.102500085194922,0.126429747982273,166.327708053486,0,0.588220838794233
0.3,100,TRUE,16,"safeguard",154,1.10272101475651,1.12127797774392,166.327708053486,0.48051948051948,0.994727957408129
0.3,100,TRUE,16,"original_size",154,-2.90010860707992,0.119502001164486,166.327708053486,0.805194805194805,2.00952380952381
0.3,100,TRUE,16,"capped_safeguard",154,1.09347978008107,1.07825571970178,166.327708053486,0.48051948051948,0.994727957408129
0.3,100,TRUE,17,"point",164,0.025511811422339,0.205661697259669,201.877625335915,0.0121951219512195,0.580066170388751
0.3,100,TRUE,17,"safeguard",164,1.02501807483422,1.21504884560593,201.877625335915,0.530487804878049,1.01536621273463
0.3,100,TRUE,17,"original_size",164,-2.94510932698259,0.209998643520746,201.877625335915,0.731707317073171,1.91822660098522
0.3,100,TRUE,17,"capped_safeguard",164,1.00203015632187,1.05454487332651,201.877625335915,0.51219512195122,1.00681198910082
0.3,100,TRUE,18,"point",158,-0.0373465623055011,-0.360794876190915,196.995206335878,0.00632911392405063,0.562013633347409
0.3,100,TRUE,18,"safeguard",158,0.964213696697785,0.6367217779103,196.995206335878,0.518987341772152,1
0.3,100,TRUE,18,"original_size",158,-2.89505095027106,-0.371359016487086,196.995206335878,0.715189873417722,1.81667683857186
0.3,100,TRUE,18,"capped_safeguard",158,0.953649504703599,0.59902268311558,196.995206335878,0.512658227848101,1
0.3,100,TRUE,19,"point",165,-0.102573487446457,-0.172536323830657,160.501504153024,0.0181818181818182,0.582417582417582
0.3,100,TRUE,19,"safeguard",165,0.895667828505882,0.831423991412776,160.501504153024,0.496969696969697,0.994623655913978
0.3,100,TRUE,19,"original_size",165,-2.97136926772912,-0.180963979671035,160.501504153024,0.745454545454545,1.90361445783133
0.3,100,TRUE,19,"capped_safeguard",165,0.874470490494286,0.767813003443997,160.501504153024,0.484848484848485,0.992307692307692
0.3,100,TRUE,20,"point",164,-0.0791901194924284,-0.144303373172141,150.159791449167,0,0.586616041765543
0.3,100,TRUE,20,"safeguard",164,0.919937814666294,0.853043399918634,150.159791449167,0.609756097560976,1.04356368563686
0.3,100,TRUE,20,"original_size",164,-2.93798871729143,-0.144030772133776,150.159791449167,0.73780487804878,1.85592185592186
0.3,100,TRUE,20,"capped_safeguard",164,0.853898278825797,0.549283547622744,150.159791449167,0.585365853658537,1.02699769366436
0.3,100,TRUE,21,"point",162,0.0374334153720982,0.129984098857076,167.236898323676,0.0185185185185185,0.598932384341637
0.3,100,TRUE,21,"safeguard",162,1.03755391492996,1.1317348887972,167.236898323676,0.592592592592593,1.02525466893039
0.3,100,TRUE,21,"original_size",162,-2.91745618729336,0.132687202050187,167.236898323676,0.734567901234568,1.93426724137931
0.3,100,TRUE,21,"capped_safeguard",162,1.01366439752732,1.00867626461766,167.236898323676,0.58641975308642,1.0208830980818
0.3,100,TRUE,22,"point",165,0.0303615164603393,0.348144115740248,164.984705128232,0.00606060606060606,0.541176470588235
0.3,100,TRUE,22,"safeguard",165,1.03394959514631,1.33656989642623,164.984705128232,0.472727272727273,0.981818181818182
0.3,100,TRUE,22,"original_size",165,-2.88003617707651,0.337485786511433,164.984705128232,0.690909090909091,1.58064516129032
0.3,100,TRUE,22,"capped_safeguard",165,0.985710918430414,1.06986601812997,164.984705128232,0.454545454545455,0.976608187134503
0.3,100,TRUE,23,"point",159,0.11435473245892,0.204520751616349,168.136123734462,0.00628930817610063,0.565217391304348
0.3,100,TRUE,23,"safeguard",159,1.11201560174805,1.19873740264027,168.136123734462,0.477987421383648,0.982758620689655
0.3,100,TRUE,23,"original_size",159,-2.94077599846322,0.200725123744377,168.136123734462,0.70440251572327,1.81578947368421
0.3,100,TRUE,23,"capped_safeguard",159,1.10269147841727,1.17514109317494,168.136123734462,0.465408805031447,0.977777777777778
0.3,100,TRUE,24,"point",164,0.0710634925139838,-0.359857055447019,146.180930477398,0.00609756097560976,0.573941687692739
0.3,100,TRUE,24,"safeguard",164,1.06550038063704,0.629756703001778,146.180930477398,0.530487804878049,1.00438596491228
0.3,100,TRUE,24,"original_size",164,-2.82970700825482,-0.367053955618107,146.180930477398,0.76219512195122,1.78865979381443
0.3,100,TRUE,24,"capped_safeguard",164,1.05682559511192,0.583563712603036,146.180930477398,0.530487804878049,1.00438596491228
